t_wall,topic,vx,wz,px,py,extra
1788371713.650,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.686,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.721,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.756,odom,0.0000,0.0000,-0.000,-0.000,
1788371713.792,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.832,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.873,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.909,odom,0.0000,0.0000,-0.000,-0.000,
1788371713.948,odom,-0.0000,0.0000,-0.000,-0.000,
1788371713.990,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.031,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.071,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.108,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.141,odom,0.0000,0.0000,-0.000,-0.000,
1788371714.177,odom,0.0000,-0.0000,-0.000,-0.000,
1788371714.210,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.244,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371714.278,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.313,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.347,odom,-0.0000,-0.0000,-0.000,-0.000,
1788371714.382,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.416,odom,0.0000,-0.0000,-0.000,-0.000,
1788371714.450,odom,-0.0000,0.0000,-0.000,-0.000,
1788371714.485,odom,0.0000,0.0000,-0.000,-0.000,
