ts,v_front,v_rear,set_left,set_right,meas_fl,meas_fr,meas_rl,meas_rr,stall,event
1788647855.042,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.134,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.238,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.348,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.437,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.548,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.650,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.734,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.834,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647855.935,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.034,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.139,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.238,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.334,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.453,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.536,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.639,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.738,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.834,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647856.936,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.054,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.136,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.234,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.355,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.442,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.535,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.637,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.762,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.843,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647857.960,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.054,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.134,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.241,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.336,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.441,41.48,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.543,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.644,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.753,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.847,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647858.935,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.043,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.141,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.238,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.340,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.434,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.539,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.639,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.755,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.846,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647859.934,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.042,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.149,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.251,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.334,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.434,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.534,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.644,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.746,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.835,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647860.934,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.048,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.152,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.242,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.334,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.439,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.537,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.639,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.749,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.834,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647861.938,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.045,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.138,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.235,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.339,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.434,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.557,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.643,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.751,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.846,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647862.948,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.049,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.140,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.248,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.345,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.435,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.537,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.638,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.743,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.838,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647863.944,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.040,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.149,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.237,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.336,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.448,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.534,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.637,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.738,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.838,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647864.937,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.047,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.151,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.236,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.337,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.448,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.539,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.637,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.749,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.881,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647865.944,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.039,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.139,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.254,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.344,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.446,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.548,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.634,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.738,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.855,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647866.945,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.042,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.143,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.250,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.338,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.447,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.536,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.651,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.743,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.834,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647867.938,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.034,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.137,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.240,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.348,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.465,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.543,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.643,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.734,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.842,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647868.935,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.034,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.145,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.235,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.334,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.454,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.550,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.639,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.748,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.840,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647869.934,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.052,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.147,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.239,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.334,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.438,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.549,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.648,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.734,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.851,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647870.949,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.034,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.134,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.234,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.337,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.434,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.542,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.635,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.746,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.846,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647871.980,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.042,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.134,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.235,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.349,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.443,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.536,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.636,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.736,41.45,40.81,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.834,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647872.936,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.050,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.156,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.234,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.372,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.447,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.548,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.658,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.746,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.837,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647873.937,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.037,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.142,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.237,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.339,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.436,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.537,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.634,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.734,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.838,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647874.939,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.050,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.135,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.241,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.344,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.438,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.539,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.642,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.736,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.834,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647875.941,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.035,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.156,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.250,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.335,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.442,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.537,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.645,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.736,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.839,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647876.952,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.049,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.136,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.234,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.350,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.442,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.534,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.634,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.745,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.834,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647877.934,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.035,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.135,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.238,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.334,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.434,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.551,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.638,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.739,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.834,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647878.940,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.061,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.138,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.241,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.346,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.439,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.541,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.648,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.737,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.846,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647879.937,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.040,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.138,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.237,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.336,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.437,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.538,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.634,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.735,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647880.849,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.001,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.037,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.181,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.259,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.357,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.440,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.546,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.639,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.745,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.837,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647881.948,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.037,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.165,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.235,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.371,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.438,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.541,41.45,40.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.666,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.737,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.884,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647882.944,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.040,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.147,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.237,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.335,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.436,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.541,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.645,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.747,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.841,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647883.936,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.041,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.143,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.247,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.379,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.443,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.550,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.645,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.740,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.859,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647884.958,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647885.037,41.45,40.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0,
1788647885.178,41.45,40.87,140.0,140.0,0.0,-0.0,0.0,-0.0,0,
1788647885.261,41.45,40.87,-360.0,360.0,0.0,-0.0,0.0,-0.0,0,
1788647885.336,41.45,40.87,-360.0,360.0,5.0,6.0,5.0,6.0,0,
1788647885.457,41.42,40.84,-360.0,360.0,-32.0,45.0,0.0,33.0,0,
1788647885.564,41.42,40.84,-360.0,360.0,-48.0,52.0,-39.0,44.0,0,
1788647885.649,41.40,40.81,-360.0,360.0,-50.0,56.0,-42.0,48.0,0,
1788647885.764,41.40,40.81,140.0,140.0,-51.0,51.0,-21.0,69.0,0,
1788647885.868,41.37,40.79,140.0,140.0,31.0,45.0,30.0,42.0,0,
1788647885.936,41.37,40.79,140.0,140.0,42.0,44.0,31.0,42.0,0,
1788647886.159,41.34,40.76,140.0,140.0,45.0,48.0,48.0,50.0,0,
1788647886.249,41.34,40.76,140.0,140.0,50.0,50.0,51.0,54.0,0,
1788647886.366,41.34,40.76,140.0,140.0,50.0,52.0,52.0,56.0,0,
1788647886.435,41.34,40.76,140.0,140.0,51.0,52.0,53.0,56.0,0,
1788647886.541,41.34,40.76,140.0,140.0,52.0,54.0,54.0,59.0,0,
1788647886.641,41.34,40.76,140.0,140.0,54.0,54.0,56.0,56.0,0,
1788647886.751,41.34,40.76,-360.0,360.0,53.0,53.0,54.0,55.0,0,
